
    -    192.168.0.40    -    2023/07/10 - 15:49:55    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
    -    192.168.0.40    -    2023/07/10 - 15:49:58    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
    -    192.168.0.40    -    2023/07/10 - 15:50:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:12    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:13    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:13    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:14    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:14    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:14    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:15    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:16    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:16    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:17    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:17    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:17    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:17    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:19    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:19    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:20    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:20    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:20    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:21    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:22    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:22    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:22    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:23    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:23    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:23    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:25    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:25    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:26    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:26    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:26    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:27    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:31    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:31    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:32    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:32    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:32    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:32    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:34    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:34    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:35    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:35    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:35    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:36    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:37    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:37    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:37    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:38    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:38    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:38    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:39    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:42    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:42    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:43    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:43    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:45    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:46    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:46    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:47    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:49    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:49    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:50    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:50    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:50    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:51    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:52    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:52    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:52    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:53    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:53    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:53    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:54    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:55    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:55    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:56    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:56    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:56    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:19:57    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:19:57    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:19:58    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:19:58    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:19:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:19:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:19:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:00    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:02    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:03    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:04    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:04    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:06    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:07    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:07    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:07    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:08    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:08    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:08    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:09    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:10    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:10    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:12    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:12    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:13    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:13    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:18    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:19    -    Conexion     -    Respuesta desde 192.168.0.138: bytes=32 tiempo=245ms TTL=64
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:27    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:27    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:40    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:40    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:20:40    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:20:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:20:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
